id,source_website,week,player_first_name,player_last_name,position,projected_points,created_at,updated_at,team
8122,fanduel.com,Week 9,CeeDee,Lamb,WR,18.47,2025-10-29 00:52:31,2025-10-29 00:52:31,DAL
7308,espn.com,Week 9,Rashee,Rice,WR,18.4,2025-10-29 00:31:33,2025-10-29 00:31:33,KC
7520,fantasypros.com,Week 8,Jahmyr,Gibbs,RB,18.4,2025-10-29 00:39:00,2025-10-29 00:39:00,DET
6856,sleeper.com,Week 9,Joe,Flacco,QB,18.3,2025-10-29 00:23:43,2025-10-29 00:23:43,CIN
8123,fanduel.com,Week 9,James,Cook,RB,18.25,2025-10-29 00:52:31,2025-10-29 00:52:31,BUF
8124,fanduel.com,Week 9,Jaxson,Dart,QB,18.22,2025-10-29 00:52:31,2025-10-29 00:52:31,NYG
6857,sleeper.com,Week 9,Tua,Tagovailoa,QB,18.2,2025-10-29 00:23:43,2025-10-29 00:23:43,MIA
6858,sleeper.com,Week 9,Jameis,Winston,QB,18.2,2025-10-29 00:23:43,2025-10-29 00:23:43,NYG
6859,sleeper.com,Week 9,C.J.,Stroud,QB,18.2,2025-10-29 00:23:43,2025-10-29 00:23:43,HOU
7238,espn.com,Week 9,Sam,Darnold,QB,18.2,2025-10-29 00:31:33,2025-10-29 00:31:33,SEA
7239,espn.com,Week 9,Matthew,Stafford,QB,18.2,2025-10-29 00:31:33,2025-10-29 00:31:33,LAR
8125,fanduel.com,Week 9,Zay,Flowers,WR,18.13,2025-10-29 00:52:31,2025-10-29 00:52:31,BAL
6860,sleeper.com,Week 9,Jared,Goff,QB,18.1,2025-10-29 00:23:43,2025-10-29 00:23:43,DET
7240,espn.com,Week 9,Jordan,Love,QB,18.1,2025-10-29 00:31:33,2025-10-29 00:31:33,GB
7309,espn.com,Week 9,Drake,London,WR,18.1,2025-10-29 00:31:33,2025-10-29 00:31:33,ATL
8126,fanduel.com,Week 9,Trey,McBride,TE,18.06,2025-10-29 00:52:31,2025-10-29 00:52:31,ARI
8127,fanduel.com,Week 9,Amon-Ra,St. Brown,WR,18.05,2025-10-29 00:52:31,2025-10-29 00:52:31,DET
7473,fantasypros.com,Week 8,Bo,Nix,QB,18.0,2025-10-29 00:39:00,2025-10-29 00:39:00,DEN
7521,fantasypros.com,Week 8,Derrick,Henry,RB,18.0,2025-10-29 00:39:00,2025-10-29 00:39:00,BAL
7541,fantasypros.com,Week 8,Ja'Marr,Chase,WR,18.0,2025-10-29 00:39:00,2025-10-29 00:39:00,CIN
8128,fanduel.com,Week 9,Matthew,Stafford,QB,17.95,2025-10-29 00:52:31,2025-10-29 00:52:31,LA
6861,sleeper.com,Week 9,Daniel,Jones,QB,17.9,2025-10-29 00:23:43,2025-10-29 00:23:43,IND
6862,sleeper.com,Week 9,Kyren,Williams,RB,17.9,2025-10-29 00:23:43,2025-10-29 00:23:43,LAR
6863,sleeper.com,Week 9,Bijan,Robinson,RB,17.8,2025-10-29 00:23:43,2025-10-29 00:23:43,ATL
6864,sleeper.com,Week 9,Breece,Hall,RB,17.8,2025-10-29 00:23:43,2025-10-29 00:23:43,NYJ
8129,fanduel.com,Week 9,Daniel,Jones,QB,17.78,2025-10-29 00:52:31,2025-10-29 00:52:31,IND
6865,sleeper.com,Week 9,Tyreek,Hill,WR,17.7,2025-10-29 00:23:43,2025-10-29 00:23:43,MIA
7310,espn.com,Week 9,Justin,Jefferson,WR,17.7,2025-10-29 00:31:33,2025-10-29 00:31:33,MIN
7522,fantasypros.com,Week 8,Javonte,Williams,RB,17.6,2025-10-29 00:39:00,2025-10-29 00:39:00,DAL
7542,fantasypros.com,Week 8,Jaxon,Smith-Njigba,WR,17.6,2025-10-29 00:39:00,2025-10-29 00:39:00,SEA
7241,espn.com,Week 9,Aaron,Rodgers,QB,17.5,2025-10-29 00:31:33,2025-10-29 00:31:33,PIT
