id,source_website,week,player_first_name,player_last_name,position,projected_points,created_at,updated_at,team
18767,fanduel.com,Week 12,Christian,McCaffrey,RB,30.34,2025-11-20 17:52:44,2025-11-20 18:02:18,SF
16888,espn.com,Week 11,De'Von,Achane,RB,27.9,2025-11-13 05:19:16,2025-11-13 05:19:16,MIA
25650,sleeper.com,Week 14,Josh,Allen,QB,27.7,2025-12-03 01:52:43,2025-12-03 01:52:43,BUF
25104,fanduel.com,Week 13,Christian,McCaffrey,RB,27.24,2025-11-26 18:38:36,2025-11-26 18:38:36,SF
24015,sleeper.com,Week 13,Josh,Allen,QB,26.7,2025-11-26 18:35:52,2025-11-26 18:35:52,BUF
16889,espn.com,Week 11,Christian,McCaffrey,RB,26.6,2025-11-13 05:19:16,2025-11-13 05:19:16,SF
24016,sleeper.com,Week 13,Patrick,Mahomes,QB,26.3,2025-11-26 18:35:52,2025-11-26 18:35:52,KC
18561,espn.com,Week 12,Christian,McCaffrey,RB,26.1,2025-11-20 17:46:24,2025-11-20 18:00:16,SF
16397,sleeper.com,Week 11,Josh,Allen,QB,26.0,2025-11-13 05:18:19,2025-11-13 05:18:19,BUF
18103,sleeper.com,Week 12,Josh,Allen,QB,25.9,2025-11-20 17:45:26,2025-11-20 17:59:20,BUF
18104,sleeper.com,Week 12,Jalen,Hurts,QB,25.7,2025-11-20 17:45:26,2025-11-20 17:59:20,PHI
15194,sleeper.com,Week 10,Josh,Allen,QB,25.6,2025-11-07 00:48:26,2025-11-07 00:48:26,BUF
18105,sleeper.com,Week 12,Drake,Maye,QB,25.3,2025-11-20 17:45:26,2025-11-20 17:59:20,NE
18106,sleeper.com,Week 12,Christian,McCaffrey,RB,25.2,2025-11-20 17:45:26,2025-11-20 17:59:20,SF
15195,sleeper.com,Week 10,Lamar,Jackson,QB,25.1,2025-11-07 00:48:26,2025-11-07 00:48:26,BAL
18107,sleeper.com,Week 12,Lamar,Jackson,QB,25.1,2025-11-20 17:45:26,2025-11-20 17:59:20,BAL
18533,espn.com,Week 12,Drake,Maye,QB,25.1,2025-11-20 17:46:24,2025-11-20 18:00:16,NE
19968,fantasypros.com,Week 12,Christian,McCaffrey,RB,25.1,2025-11-20 18:01:42,2025-11-20 18:01:42,SF
24017,sleeper.com,Week 13,Jalen,Hurts,QB,25.1,2025-11-26 18:35:52,2025-11-26 18:35:52,PHI
17098,fantasypros.com,Week 11,Josh,Allen,QB,25.0,2025-11-13 05:20:49,2025-11-13 05:20:49,BUF
24742,fantasypros.com,Week 13,Patrick,Mahomes II,QB,25.0,2025-11-26 18:38:08,2025-11-26 18:38:08,KC
18108,sleeper.com,Week 12,Patrick,Mahomes,QB,24.9,2025-11-20 17:45:26,2025-11-20 17:59:20,KC
16398,sleeper.com,Week 11,Lamar,Jackson,QB,24.6,2025-11-13 05:18:19,2025-11-13 05:18:19,BAL
24018,sleeper.com,Week 13,Lamar,Jackson,QB,24.6,2025-11-26 18:35:52,2025-11-26 18:35:52,BAL
26083,fantasypros.com,Week 14,Josh,Allen,QB,24.6,2025-12-03 01:54:53,2025-12-03 03:06:17,BUF
17099,fantasypros.com,Week 11,Drake,Maye,QB,24.5,2025-11-13 05:20:49,2025-11-13 05:20:49,NE
24528,espn.com,Week 13,De'Von,Achane,RB,24.5,2025-11-26 18:36:55,2025-11-26 18:36:55,MIA
24743,fantasypros.com,Week 13,Josh,Allen,QB,24.5,2025-11-26 18:38:08,2025-11-26 18:38:08,BUF
15644,espn.com,Week 10,Christian,McCaffrey,RB,24.4,2025-11-07 00:49:32,2025-11-07 00:49:32,SF
25651,sleeper.com,Week 14,Dak,Prescott,QB,24.4,2025-12-03 01:52:43,2025-12-03 01:52:43,DAL
15196,sleeper.com,Week 10,Christian,McCaffrey,RB,24.2,2025-11-07 00:48:26,2025-11-07 00:48:26,SF
15197,sleeper.com,Week 10,Jaxson,Dart,QB,24.1,2025-11-07 00:48:26,2025-11-07 00:48:26,NYG
15848,fantasypros.com,Week 10,Josh,Allen,QB,24.1,2025-11-07 00:50:27,2025-11-07 00:50:27,BUF
16399,sleeper.com,Week 11,Jalen,Hurts,QB,24.1,2025-11-13 05:18:19,2025-11-13 05:18:19,PHI
25652,sleeper.com,Week 14,Jahmyr,Gibbs,RB,24.1,2025-12-03 01:52:43,2025-12-03 01:52:43,DET
17100,fantasypros.com,Week 11,Jalen,Hurts,QB,24.0,2025-11-13 05:20:49,2025-11-13 05:20:49,PHI
24019,sleeper.com,Week 13,Drake,Maye,QB,24.0,2025-11-26 18:35:52,2025-11-26 18:35:52,NE
24744,fantasypros.com,Week 13,Lamar,Jackson,QB,24.0,2025-11-26 18:38:08,2025-11-26 18:38:08,BAL
29166,espn.com,Week 14,Josh,Allen,QB,24.0,2025-12-03 04:47:06,2025-12-03 05:22:56,BUF
16400,sleeper.com,Week 11,Christian,McCaffrey,RB,23.9,2025-11-13 05:18:19,2025-11-13 05:18:19,SF
17450,firstdown.studio,Week 11,C.,McCaffrey,RB,23.9,2025-11-13 05:21:09,2025-11-13 05:21:09,SF
18109,sleeper.com,Week 12,Jonathan,Taylor,RB,23.9,2025-11-20 17:45:26,2025-11-20 17:59:20,IND
18768,fanduel.com,Week 12,Lamar,Jackson,QB,23.9,2025-11-20 17:52:44,2025-11-20 18:02:18,BAL
15198,sleeper.com,Week 10,Puka,Nacua,WR,23.7,2025-11-07 00:48:26,2025-11-07 00:48:26,LAR
24529,espn.com,Week 13,Christian,McCaffrey,RB,23.7,2025-11-26 18:36:55,2025-11-26 18:36:55,SF
29580,espn.com,Week 14,Jahmyr,Gibbs,RB,23.7,2025-12-03 05:22:56,2025-12-03 05:22:56,DET
15616,espn.com,Week 10,Lamar,Jackson,QB,23.6,2025-11-07 00:49:32,2025-11-07 00:49:32,BAL
16401,sleeper.com,Week 11,De'Von,Achane,RB,23.5,2025-11-13 05:18:19,2025-11-13 05:18:19,MIA
17101,fantasypros.com,Week 11,Lamar,Jackson,QB,23.5,2025-11-13 05:20:49,2025-11-13 05:20:49,BAL
19902,fantasypros.com,Week 12,Drake,Maye,QB,23.5,2025-11-20 18:01:42,2025-11-20 18:01:42,NE
24745,fantasypros.com,Week 13,Jalen,Hurts,QB,23.5,2025-11-26 18:38:08,2025-11-26 18:38:08,PHI
29581,espn.com,Week 14,De'Von,Achane,RB,23.5,2025-12-03 05:22:56,2025-12-03 05:22:56,MIA
17595,fanduel.com,Week 11,De'Von,Achane,RB,23.43,2025-11-13 05:21:22,2025-11-13 05:21:22,MIA
17596,fanduel.com,Week 11,Christian,McCaffrey,RB,23.42,2025-11-13 05:21:22,2025-11-13 05:21:22,SF
15617,espn.com,Week 10,Jaxson,Dart,QB,23.4,2025-11-07 00:49:32,2025-11-07 00:49:32,NYG
24496,espn.com,Week 13,Jalen,Hurts,QB,23.3,2025-11-26 18:36:55,2025-11-26 18:36:55,PHI
14721,fanduel.com,Week 10,Lamar,Jackson,QB,23.28,2025-11-07 00:48:09,2025-11-07 00:48:09,BAL
14722,fanduel.com,Week 10,Josh,Allen,QB,23.16,2025-11-07 00:48:09,2025-11-07 00:48:09,BUF
25105,fanduel.com,Week 13,Jaxon,Smith-Njigba,WR,23.14,2025-11-26 18:38:36,2025-11-26 18:38:36,SEA
15199,sleeper.com,Week 10,Jaxon,Smith-Njigba,WR,23.1,2025-11-07 00:48:26,2025-11-07 00:48:26,SEA
15694,espn.com,Week 10,Puka,Nacua,WR,23.1,2025-11-07 00:49:32,2025-11-07 00:49:32,LAR
16402,sleeper.com,Week 11,Drake,Maye,QB,23.1,2025-11-13 05:18:19,2025-11-13 05:18:19,NE
24020,sleeper.com,Week 13,Dak,Prescott,QB,23.1,2025-11-26 18:35:52,2025-11-26 18:35:52,DAL
24021,sleeper.com,Week 13,Christian,McCaffrey,RB,23.1,2025-11-26 18:35:52,2025-11-26 18:35:52,SF
15899,fantasypros.com,Week 10,Christian,McCaffrey,RB,23.0,2025-11-07 00:50:27,2025-11-07 00:50:27,SF
16236,firstdown.studio,Week 10,Josh,Allen,QB,23.0,2025-11-07 00:50:48,2025-11-07 00:51:07,BUF
17102,fantasypros.com,Week 11,Justin,Herbert,QB,23.0,2025-11-13 05:20:49,2025-11-13 05:20:49,LAC
18110,sleeper.com,Week 12,Brock,Purdy,QB,23.0,2025-11-20 17:45:26,2025-11-20 17:59:20,SF
24746,fantasypros.com,Week 13,Drake,Maye,QB,23.0,2025-11-26 18:38:08,2025-11-26 18:38:08,NE
25653,sleeper.com,Week 14,Jalen,Hurts,QB,23.0,2025-12-03 01:52:43,2025-12-03 01:52:43,PHI
16403,sleeper.com,Week 11,Justin,Herbert,QB,22.9,2025-11-13 05:18:19,2025-11-13 05:18:19,LAC
16938,espn.com,Week 11,Jaxon,Smith-Njigba,WR,22.9,2025-11-13 05:19:16,2025-11-13 05:19:16,SEA
25654,sleeper.com,Week 14,Patrick,Mahomes,QB,22.9,2025-12-03 01:52:43,2025-12-03 01:52:43,KC
25655,sleeper.com,Week 14,Lamar,Jackson,QB,22.9,2025-12-03 01:52:43,2025-12-03 01:52:43,BAL
25106,fanduel.com,Week 13,Bijan,Robinson,RB,22.74,2025-11-26 18:38:36,2025-11-26 18:38:36,ATL
15200,sleeper.com,Week 10,Jonathan,Taylor,RB,22.7,2025-11-07 00:48:26,2025-11-07 00:48:26,IND
15201,sleeper.com,Week 10,Jalen,Hurts,QB,22.6,2025-11-07 00:48:26,2025-11-07 00:48:26,PHI
24022,sleeper.com,Week 13,Jahmyr,Gibbs,RB,22.6,2025-11-26 18:35:52,2025-11-26 18:35:52,DET
25656,sleeper.com,Week 14,De'Von,Achane,RB,22.6,2025-12-03 01:52:43,2025-12-03 01:52:43,MIA
25107,fanduel.com,Week 13,De'Von,Achane,RB,22.53,2025-11-26 18:38:36,2025-11-26 18:38:36,MIA
15618,espn.com,Week 10,Josh,Allen,QB,22.5,2025-11-07 00:49:32,2025-11-07 00:49:32,BUF
16263,firstdown.studio,Week 10,C.,McCaffrey,RB,22.5,2025-11-07 00:50:48,2025-11-07 00:50:48,SF
16890,espn.com,Week 11,Josh,Jacobs,RB,22.5,2025-11-13 05:19:16,2025-11-13 05:19:16,GB
17103,fantasypros.com,Week 11,Dak,Prescott,QB,22.5,2025-11-13 05:20:49,2025-11-13 05:20:49,DAL
24747,fantasypros.com,Week 13,Matthew,Stafford,QB,22.5,2025-11-26 18:38:08,2025-11-26 18:38:08,LAR
26108,fantasypros.com,Week 14,De'Von,Achane,RB,22.5,2025-12-03 01:54:53,2025-12-03 03:06:17,MIA
18769,fanduel.com,Week 12,Jaxon,Smith-Njigba,WR,22.48,2025-11-20 17:52:44,2025-11-20 18:02:18,SEA
16404,sleeper.com,Week 11,Patrick,Mahomes,QB,22.4,2025-11-13 05:18:19,2025-11-13 05:18:19,KC
16858,espn.com,Week 11,Drake,Maye,QB,22.4,2025-11-13 05:19:16,2025-11-13 05:19:16,NE
17451,firstdown.studio,Week 11,De'Von,Achane,RB,22.4,2025-11-13 05:21:09,2025-11-13 05:21:09,MIA
18111,sleeper.com,Week 12,Jahmyr,Gibbs,RB,22.4,2025-11-20 17:45:26,2025-11-20 17:59:20,DET
18534,espn.com,Week 12,Jalen,Hurts,QB,22.4,2025-11-20 17:46:24,2025-11-20 18:00:16,PHI
24023,sleeper.com,Week 13,De'Von,Achane,RB,22.4,2025-11-26 18:35:52,2025-11-26 18:35:52,MIA
24024,sleeper.com,Week 13,Bo,Nix,QB,22.4,2025-11-26 18:35:52,2025-11-26 18:35:52,DEN
24497,espn.com,Week 13,Drake,Maye,QB,22.4,2025-11-26 18:36:55,2025-11-26 18:36:55,NE
25657,sleeper.com,Week 14,Jaxon,Smith-Njigba,WR,22.4,2025-12-03 01:52:43,2025-12-03 01:52:43,SEA
18770,fanduel.com,Week 12,Drake,Maye,QB,22.38,2025-11-20 17:52:44,2025-11-20 18:02:18,NE
15695,espn.com,Week 10,Amon-Ra,St. Brown,WR,22.3,2025-11-07 00:49:32,2025-11-07 00:49:32,DET
15849,fantasypros.com,Week 10,Lamar,Jackson,QB,22.3,2025-11-07 00:50:27,2025-11-07 00:50:27,BAL
16939,espn.com,Week 11,Ja'Marr,Chase,WR,22.3,2025-11-13 05:19:16,2025-11-13 05:19:16,CIN
24025,sleeper.com,Week 13,Justin,Herbert,QB,22.3,2025-11-26 18:35:52,2025-11-26 18:35:52,LAC
25108,fanduel.com,Week 13,Lamar,Jackson,QB,22.28,2025-11-26 18:38:36,2025-11-26 18:38:36,BAL
14723,fanduel.com,Week 10,Christian,McCaffrey,RB,22.27,2025-11-07 00:48:09,2025-11-07 00:48:09,SF
17597,fanduel.com,Week 11,Josh,Allen,QB,22.25,2025-11-13 05:21:22,2025-11-13 05:21:22,BUF
15202,sleeper.com,Week 10,Drake,Maye,QB,22.2,2025-11-07 00:48:26,2025-11-07 00:48:26,NE
16405,sleeper.com,Week 11,Puka,Nacua,WR,22.2,2025-11-13 05:18:19,2025-11-13 05:18:19,LAR
25658,sleeper.com,Week 14,Jonathan,Taylor,RB,22.2,2025-12-03 01:52:43,2025-12-03 01:52:43,IND
16406,sleeper.com,Week 11,Dak,Prescott,QB,22.1,2025-11-13 05:18:19,2025-11-13 05:18:19,DAL
19903,fantasypros.com,Week 12,Lamar,Jackson,QB,22.1,2025-11-20 18:01:42,2025-11-20 18:01:42,BAL
24026,sleeper.com,Week 13,Jonathan,Taylor,RB,22.1,2025-11-26 18:35:52,2025-11-26 18:35:52,IND
14724,fanduel.com,Week 10,Bijan,Robinson,RB,22.06,2025-11-07 00:48:09,2025-11-07 00:48:09,ATL
16407,sleeper.com,Week 11,Jaxon,Smith-Njigba,WR,22.0,2025-11-13 05:18:19,2025-11-13 05:18:19,SEA
17104,fantasypros.com,Week 11,Patrick,Mahomes II,QB,22.0,2025-11-13 05:20:49,2025-11-13 05:20:49,KC
24748,fantasypros.com,Week 13,Justin,Herbert,QB,22.0,2025-11-26 18:38:08,2025-11-26 18:38:08,LAC
18771,fanduel.com,Week 12,Bijan,Robinson,RB,21.97,2025-11-20 17:52:44,2025-11-20 18:02:18,ATL
17598,fanduel.com,Week 11,Drake,Maye,QB,21.95,2025-11-13 05:21:22,2025-11-13 05:21:22,NE
15203,sleeper.com,Week 10,Baker,Mayfield,QB,21.9,2025-11-07 00:48:26,2025-11-07 00:48:26,TB
15696,espn.com,Week 10,Jaxon,Smith-Njigba,WR,21.9,2025-11-07 00:49:32,2025-11-07 00:49:32,SEA
17453,firstdown.studio,Week 11,Ja'Marr,Chase,WR,21.9,2025-11-13 05:21:09,2025-11-13 05:21:09,CIN
24027,sleeper.com,Week 13,Jaxon,Smith-Njigba,WR,21.9,2025-11-26 18:35:52,2025-11-26 18:35:52,SEA
24578,espn.com,Week 13,Jaxon,Smith-Njigba,WR,21.9,2025-11-26 18:36:55,2025-11-26 18:36:55,SEA
16408,sleeper.com,Week 11,Bijan,Robinson,RB,21.8,2025-11-13 05:18:19,2025-11-13 05:18:19,ATL
19969,fantasypros.com,Week 12,Jahmyr,Gibbs,RB,21.8,2025-11-20 18:01:42,2025-11-20 18:01:42,DET
25659,sleeper.com,Week 14,Jared,Goff,QB,21.8,2025-12-03 01:52:43,2025-12-03 01:52:43,DET
25109,fanduel.com,Week 13,Drake,Maye,QB,21.71,2025-11-26 18:38:36,2025-11-26 18:38:36,NE
16266,firstdown.studio,Week 10,Puka,Nacua,WR,21.7,2025-11-07 00:50:48,2025-11-07 00:51:07,LAR
17419,firstdown.studio,Week 11,Josh,Allen,QB,21.7,2025-11-13 05:21:09,2025-11-13 05:26:14,BUF
18112,sleeper.com,Week 12,Dak,Prescott,QB,21.7,2025-11-20 17:45:26,2025-11-20 17:59:20,DAL
18562,espn.com,Week 12,Bijan,Robinson,RB,21.7,2025-11-20 17:46:24,2025-11-20 18:00:16,ATL
25660,sleeper.com,Week 14,Baker,Mayfield,QB,21.7,2025-12-03 01:52:43,2025-12-03 01:52:43,TB
25110,fanduel.com,Week 13,Amon-Ra,St. Brown,WR,21.65,2025-11-26 18:38:36,2025-11-26 18:38:36,DET
16859,espn.com,Week 11,Jalen,Hurts,QB,21.6,2025-11-13 05:19:16,2025-11-13 05:19:16,PHI
18113,sleeper.com,Week 12,Jaxson,Dart,QB,21.6,2025-11-20 17:45:26,2025-11-20 17:59:20,NYG
19904,fantasypros.com,Week 12,Josh,Allen,QB,21.6,2025-11-20 18:01:42,2025-11-20 18:01:42,BUF
24498,espn.com,Week 13,Patrick,Mahomes,QB,21.6,2025-11-26 18:36:55,2025-11-26 18:36:55,KC
14725,fanduel.com,Week 10,Jonathan,Taylor,RB,21.59,2025-11-07 00:48:09,2025-11-07 00:48:09,IND
25111,fanduel.com,Week 13,Patrick,Mahomes,QB,21.59,2025-11-26 18:38:36,2025-11-26 18:38:36,KC
18772,fanduel.com,Week 12,Josh,Allen,QB,21.56,2025-11-20 17:52:44,2025-11-20 18:02:18,BUF
26239,fanduel.com,Week 14,Josh,Allen,QB,21.51,2025-12-03 01:55:37,2025-12-03 03:57:34,BUF
15204,sleeper.com,Week 10,Amon-Ra,St. Brown,WR,21.5,2025-11-07 00:48:26,2025-11-07 00:48:26,DET
15850,fantasypros.com,Week 10,Drake,Maye,QB,21.5,2025-11-07 00:50:27,2025-11-07 00:50:27,NE
16409,sleeper.com,Week 11,Geno,Smith,QB,21.5,2025-11-13 05:18:19,2025-11-13 05:18:19,LV
16410,sleeper.com,Week 11,Baker,Mayfield,QB,21.5,2025-11-13 05:18:19,2025-11-13 05:18:19,TB
17105,fantasypros.com,Week 11,Matthew,Stafford,QB,21.5,2025-11-13 05:20:49,2025-11-13 05:20:49,LAR
24579,espn.com,Week 13,Ja'Marr,Chase,WR,21.5,2025-11-26 18:36:55,2025-11-26 18:36:55,CIN
24749,fantasypros.com,Week 13,Joe,Burrow,QB,21.5,2025-11-26 18:38:08,2025-11-26 18:38:08,CIN
26240,fanduel.com,Week 14,Jahmyr,Gibbs,RB,21.5,2025-12-03 01:55:37,2025-12-03 03:57:34,DET
26241,fanduel.com,Week 14,De'Von,Achane,RB,21.46,2025-12-03 01:55:37,2025-12-03 03:57:34,MIA
15205,sleeper.com,Week 10,Daniel,Jones,QB,21.4,2025-11-07 00:48:26,2025-11-07 00:48:26,IND
15206,sleeper.com,Week 10,Jahmyr,Gibbs,RB,21.4,2025-11-07 00:48:26,2025-11-07 00:48:26,DET
15619,espn.com,Week 10,Jalen,Hurts,QB,21.4,2025-11-07 00:49:32,2025-11-07 00:49:32,PHI
15645,espn.com,Week 10,De'Von,Achane,RB,21.4,2025-11-07 00:49:32,2025-11-07 00:49:32,MIA
18535,espn.com,Week 12,Patrick,Mahomes,QB,21.4,2025-11-20 17:46:24,2025-11-20 18:00:16,KC
24028,sleeper.com,Week 13,Baker,Mayfield,QB,21.4,2025-11-26 18:35:52,2025-11-26 18:35:52,TB
14726,fanduel.com,Week 10,De'Von,Achane,RB,21.34,2025-11-07 00:48:09,2025-11-07 00:48:09,MIA
15207,sleeper.com,Week 10,Jared,Goff,QB,21.3,2025-11-07 00:48:26,2025-11-07 00:48:26,DET
15646,espn.com,Week 10,Jonathan,Taylor,RB,21.3,2025-11-07 00:49:32,2025-11-07 00:49:32,IND
17420,firstdown.studio,Week 11,Drake,Maye,QB,21.3,2025-11-13 05:21:09,2025-11-13 05:26:14,NE
18611,espn.com,Week 12,Jaxon,Smith-Njigba,WR,21.3,2025-11-20 17:46:24,2025-11-20 18:00:16,SEA
24499,espn.com,Week 13,Lamar,Jackson,QB,21.3,2025-11-26 18:36:55,2025-11-26 18:36:55,BAL
26084,fantasypros.com,Week 14,Dak,Prescott,QB,21.3,2025-12-03 01:54:53,2025-12-03 03:06:17,DAL
29582,espn.com,Week 14,Josh,Jacobs,RB,21.3,2025-12-03 05:22:56,2025-12-03 05:22:56,GB
29583,espn.com,Week 14,James,Cook,RB,21.3,2025-12-03 05:22:56,2025-12-03 05:22:56,BUF
14727,fanduel.com,Week 10,Puka,Nacua,WR,21.28,2025-11-07 00:48:09,2025-11-07 00:51:07,LAR
17599,fanduel.com,Week 11,Lamar,Jackson,QB,21.24,2025-11-13 05:21:22,2025-11-13 05:21:22,BAL
16237,firstdown.studio,Week 10,Lamar,Jackson,QB,21.2,2025-11-07 00:50:48,2025-11-07 00:51:07,BAL
16411,sleeper.com,Week 11,Brock,Purdy,QB,21.2,2025-11-13 05:18:19,2025-11-13 05:18:19,SF
18536,espn.com,Week 12,Lamar,Jackson,QB,21.2,2025-11-20 17:46:24,2025-11-20 18:00:16,BAL
25112,fanduel.com,Week 13,Josh,Allen,QB,21.2,2025-11-26 18:38:36,2025-11-26 18:38:36,BUF
15208,sleeper.com,Week 10,Bo,Nix,QB,21.1,2025-11-07 00:48:26,2025-11-07 00:48:26,DEN
16001,fantasypros.com,Week 10,Jaxon,Smith-Njigba,WR,21.1,2025-11-07 00:50:27,2025-11-07 00:50:27,SEA
26109,fantasypros.com,Week 14,Jahmyr,Gibbs,RB,21.1,2025-12-03 01:54:53,2025-12-03 03:06:17,DET
26242,fanduel.com,Week 14,Dak,Prescott,QB,21.04,2025-12-03 01:55:37,2025-12-03 03:57:34,DAL
15647,espn.com,Week 10,James,Cook,RB,21.0,2025-11-07 00:49:32,2025-11-07 00:49:32,BUF
17106,fantasypros.com,Week 11,Baker,Mayfield,QB,21.0,2025-11-13 05:20:49,2025-11-13 05:20:49,TB
18563,espn.com,Week 12,Jahmyr,Gibbs,RB,21.0,2025-11-20 17:46:24,2025-11-20 18:00:16,DET
19970,fantasypros.com,Week 12,Jonathan,Taylor,RB,21.0,2025-11-20 18:01:42,2025-11-20 18:01:42,IND
20073,fantasypros.com,Week 12,Puka,Nacua,WR,21.0,2025-11-20 18:01:42,2025-11-20 18:01:42,LAR
24029,sleeper.com,Week 13,Jaxson,Dart,QB,21.0,2025-11-26 18:35:52,2025-11-26 18:35:52,NYG
24750,fantasypros.com,Week 13,Dak,Prescott,QB,21.0,2025-11-26 18:38:08,2025-11-26 18:38:08,DAL
25661,sleeper.com,Week 14,Justin,Herbert,QB,21.0,2025-12-03 01:52:43,2025-12-03 01:52:43,LAC
15209,sleeper.com,Week 10,Justin,Herbert,QB,20.9,2025-11-07 00:48:26,2025-11-07 00:48:26,LAC
16412,sleeper.com,Week 11,Jahmyr,Gibbs,RB,20.9,2025-11-13 05:18:19,2025-11-13 05:18:19,DET
17455,firstdown.studio,Week 11,Puka,Nacua,WR,20.9,2025-11-13 05:21:09,2025-11-13 05:26:14,LAR
17600,fanduel.com,Week 11,Puka,Nacua,WR,20.9,2025-11-13 05:21:22,2025-11-13 05:26:14,LAR
18114,sleeper.com,Week 12,Bijan,Robinson,RB,20.9,2025-11-20 17:45:26,2025-11-20 17:59:20,ATL
24030,sleeper.com,Week 13,Brock,Purdy,QB,20.9,2025-11-26 18:35:52,2025-11-26 18:35:52,SF
29208,espn.com,Week 14,Jaxon,Smith-Njigba,WR,20.9,2025-12-03 04:47:06,2025-12-03 05:22:56,SEA
29209,espn.com,Week 14,Puka,Nacua,WR,20.9,2025-12-03 04:47:06,2025-12-03 05:22:56,LAR
29584,espn.com,Week 14,Jonathan,Taylor,RB,20.9,2025-12-03 05:22:56,2025-12-03 05:22:56,IND
15620,espn.com,Week 10,Drake,Maye,QB,20.8,2025-11-07 00:49:32,2025-11-07 00:49:32,NE
16413,sleeper.com,Week 11,Aaron,Rodgers,QB,20.8,2025-11-13 05:18:19,2025-11-13 05:18:19,PIT
16414,sleeper.com,Week 11,Marcus,Mariota,QB,20.8,2025-11-13 05:18:19,2025-11-13 05:18:19,WAS
18612,espn.com,Week 12,Puka,Nacua,WR,20.8,2025-11-20 17:46:24,2025-11-20 18:00:16,LAR
19905,fantasypros.com,Week 12,Jalen,Hurts,QB,20.8,2025-11-20 18:01:42,2025-11-20 18:01:42,PHI
19971,fantasypros.com,Week 12,Bijan,Robinson,RB,20.8,2025-11-20 18:01:42,2025-11-20 18:01:42,ATL
24031,sleeper.com,Week 13,Trevor,Lawrence,QB,20.8,2025-11-26 18:35:52,2025-11-26 18:35:52,JAX
24032,sleeper.com,Week 13,Bijan,Robinson,RB,20.8,2025-11-26 18:35:52,2025-11-26 18:35:52,ATL
24500,espn.com,Week 13,Josh,Allen,QB,20.8,2025-11-26 18:36:55,2025-11-26 18:36:55,BUF
26110,fantasypros.com,Week 14,Jonathan,Taylor,RB,20.8,2025-12-03 01:54:53,2025-12-03 03:06:17,IND
15851,fantasypros.com,Week 10,Justin,Herbert,QB,20.7,2025-11-07 00:50:27,2025-11-07 00:50:27,LAC
16002,fantasypros.com,Week 10,Puka,Nacua,WR,20.7,2025-11-07 00:50:27,2025-11-07 00:50:27,LAR
16415,sleeper.com,Week 11,CeeDee,Lamb,WR,20.7,2025-11-13 05:18:19,2025-11-13 05:18:19,DAL
16860,espn.com,Week 11,Josh,Allen,QB,20.7,2025-11-13 05:19:16,2025-11-13 05:19:16,BUF
18115,sleeper.com,Week 12,Matthew,Stafford,QB,20.7,2025-11-20 17:45:26,2025-11-20 17:59:20,LAR
18116,sleeper.com,Week 12,Aaron,Rodgers,QB,20.7,2025-11-20 17:45:26,2025-11-20 17:59:20,PIT
24033,sleeper.com,Week 13,Matthew,Stafford,QB,20.7,2025-11-26 18:35:52,2025-11-26 18:35:52,LAR
24530,espn.com,Week 13,Bijan,Robinson,RB,20.7,2025-11-26 18:36:55,2025-11-26 18:36:55,ATL
17601,fanduel.com,Week 11,Jalen,Hurts,QB,20.64,2025-11-13 05:21:22,2025-11-13 05:21:22,PHI
17602,fanduel.com,Week 11,Bijan,Robinson,RB,20.61,2025-11-13 05:21:22,2025-11-13 05:21:22,ATL
15648,espn.com,Week 10,Bijan,Robinson,RB,20.6,2025-11-07 00:49:32,2025-11-07 00:49:32,ATL
15900,fantasypros.com,Week 10,Bijan,Robinson,RB,20.6,2025-11-07 00:50:27,2025-11-07 00:50:27,ATL
16003,fantasypros.com,Week 10,Amon-Ra,St. Brown,WR,20.6,2025-11-07 00:50:27,2025-11-07 00:50:27,DET
16267,firstdown.studio,Week 10,J.,Smith-Njigba,WR,20.6,2025-11-07 00:50:48,2025-11-07 00:50:48,SEA
16891,espn.com,Week 11,Bijan,Robinson,RB,20.6,2025-11-13 05:19:16,2025-11-13 05:19:16,ATL
24580,espn.com,Week 13,Amon-Ra,St. Brown,WR,20.6,2025-11-26 18:36:55,2025-11-26 18:36:55,DET
25662,sleeper.com,Week 14,Bo,Nix,QB,20.6,2025-12-03 01:52:43,2025-12-03 01:52:43,DEN
26133,fantasypros.com,Week 14,Jaxon,Smith-Njigba,WR,20.6,2025-12-03 01:54:53,2025-12-03 03:06:17,SEA
25113,fanduel.com,Week 13,Dak,Prescott,QB,20.53,2025-11-26 18:38:36,2025-11-26 18:38:36,DAL
15852,fantasypros.com,Week 10,Jalen,Hurts,QB,20.5,2025-11-07 00:50:27,2025-11-07 00:50:27,PHI
16264,firstdown.studio,Week 10,Jonathan,Taylor,RB,20.5,2025-11-07 00:50:48,2025-11-07 00:50:48,IND
16416,sleeper.com,Week 11,J.J.,McCarthy,QB,20.5,2025-11-13 05:18:19,2025-11-13 05:18:19,MIN
16417,sleeper.com,Week 11,Bo,Nix,QB,20.5,2025-11-13 05:18:19,2025-11-13 05:18:19,DEN
16940,espn.com,Week 11,Puka,Nacua,WR,20.5,2025-11-13 05:19:16,2025-11-13 05:19:16,LAR
17107,fantasypros.com,Week 11,Joe,Flacco,QB,20.5,2025-11-13 05:20:49,2025-11-13 05:20:49,CIN
18117,sleeper.com,Week 12,Jaxon,Smith-Njigba,WR,20.5,2025-11-20 17:45:26,2025-11-20 17:59:20,SEA
