team_id,team_name,owner,line,over_prob,over_odds,under_prob,under_odds,push_count
8,Team 8,sahirsyed30,121.99,0.50004,-100,0.49996,+100,0
3,Team 3,amir812,120.84,0.50004,-100,0.49996,+100,0
6,Team 6,Jibraan,113.98,0.5,-100,0.5,-100,0
1,Team 1,xavierking4,110.63,0.50004,-100,0.49996,+100,0
